Timestamp,Value,Quality Code
2021-05-08 14:15:00+00:00,1008.58,130
2021-05-08 14:30:00+00:00,1008.35,130
2021-05-08 14:45:00+00:00,1008.01,130
2021-05-08 15:00:00+00:00,1007.81,130
2021-05-08 15:15:00+00:00,1007.71,130
2021-05-08 15:30:00+00:00,1007.58,130
2021-05-08 15:45:00+00:00,1007.45,130
2021-05-08 16:00:00+00:00,1007.45,130
2021-05-08 16:15:00+00:00,1007.3,130
2021-05-08 16:30:00+00:00,1007.18,130
2021-05-08 16:45:00+00:00,1007.1,130
2021-05-08 17:00:00+00:00,1007.06,130
2021-05-08 17:15:00+00:00,1007.02,130
2021-05-08 17:30:00+00:00,1007.01,130
2021-05-08 17:45:00+00:00,1006.98,130
2021-05-08 18:00:00+00:00,1006.93,130
2021-05-08 18:15:00+00:00,1006.84,130
2021-05-08 18:30:00+00:00,1006.8,130
2021-05-08 18:45:00+00:00,1006.79,130
2021-05-08 19:00:00+00:00,1006.73,130
2021-05-08 19:15:00+00:00,1006.71,130
2021-05-08 19:30:00+00:00,1006.72,130
2021-05-08 19:45:00+00:00,1006.72,130
2021-05-08 20:00:00+00:00,1006.72,130
2021-05-08 20:15:00+00:00,1006.63,130
2021-05-08 20:30:00+00:00,1006.53,130
2021-05-08 20:45:00+00:00,1006.47,130
2021-05-08 21:00:00+00:00,1006.51,130
2021-05-08 21:15:00+00:00,1006.51,130
2021-05-08 21:30:00+00:00,1006.49,130
2021-05-08 21:45:00+00:00,1006.46,130
2021-05-08 22:00:00+00:00,1006.41,130
2021-05-08 22:15:00+00:00,1006.3,130
2021-05-08 22:30:00+00:00,1006.27,130
2021-05-08 22:45:00+00:00,1006.17,130
2021-05-08 23:00:00+00:00,1006.16,130
2021-05-08 23:15:00+00:00,1006.03,130
2021-05-08 23:30:00+00:00,1005.93,130
2021-05-08 23:45:00+00:00,1005.72,130
2021-05-09 00:00:00+00:00,1005.6,130
2021-05-09 00:15:00+00:00,1005.46,130
2021-05-09 00:30:00+00:00,1005.28,130
2021-05-09 00:45:00+00:00,1005.08,130
2021-05-09 01:00:00+00:00,1004.98,130
2021-05-09 01:15:00+00:00,1004.87,130
2021-05-09 01:30:00+00:00,1004.69,130
2021-05-09 01:45:00+00:00,1004.43,130
2021-05-09 02:00:00+00:00,1004.33,130
2021-05-09 02:15:00+00:00,1004.2,130
2021-05-09 02:30:00+00:00,1004.06,130
2021-05-09 02:45:00+00:00,1003.85,130
2021-05-09 03:00:00+00:00,1003.74,130
2021-05-09 03:15:00+00:00,1003.68,130
2021-05-09 03:30:00+00:00,1003.54,130
2021-05-09 03:45:00+00:00,1003.5,130
2021-05-09 04:00:00+00:00,1003.39,130
2021-05-09 04:15:00+00:00,1003.28,130
2021-05-09 04:30:00+00:00,1003.17,130
2021-05-09 04:45:00+00:00,1002.99,130
2021-05-09 05:00:00+00:00,1002.74,130
2021-05-09 05:15:00+00:00,1002.55,130
2021-05-09 05:30:00+00:00,1002.5,130
2021-05-09 05:45:00+00:00,1002.5,130
2021-05-09 06:00:00+00:00,1002.38,130
2021-05-09 06:15:00+00:00,1002.28,130
2021-05-09 06:30:00+00:00,1002.1,130
2021-05-09 06:45:00+00:00,1001.96,130
2021-05-09 07:00:00+00:00,1001.71,130
2021-05-09 07:15:00+00:00,1001.65,130
2021-05-09 07:30:00+00:00,1001.61,130
2021-05-09 07:45:00+00:00,1001.6,130
2021-05-09 08:00:00+00:00,1001.57,130
2021-05-09 08:15:00+00:00,1001.9,130
2021-05-09 08:30:00+00:00,1001.88,130
2021-05-09 08:45:00+00:00,1001.39,130
2021-05-09 09:00:00+00:00,1001.16,130
2021-05-09 09:15:00+00:00,1001.13,130
2021-05-09 09:30:00+00:00,1000.98,130
2021-05-09 09:45:00+00:00,1000.8,130
2021-05-09 10:00:00+00:00,1000.78,130
2021-05-09 10:15:00+00:00,1000.5,130
2021-05-09 10:30:00+00:00,1000.48,130
2021-05-09 10:45:00+00:00,1000.41,130
2021-05-09 11:00:00+00:00,1000.74,130
2021-05-09 11:15:00+00:00,1000.91,130
2021-05-09 11:30:00+00:00,1000.53,130
2021-05-09 11:45:00+00:00,1000.09,130
2021-05-09 12:00:00+00:00,999.7,130
2021-05-09 12:15:00+00:00,999.79,130
2021-05-09 12:30:00+00:00,999.74,130
2021-05-09 12:45:00+00:00,999.49,130
2021-05-09 13:00:00+00:00,999.39,130
2021-05-09 13:15:00+00:00,999.38,130
2021-05-09 13:30:00+00:00,999.35,130
2021-05-09 13:45:00+00:00,999.41,130
2021-05-09 14:00:00+00:00,999.24,130
2021-05-09 14:15:00+00:00,999.12,130
2021-05-09 14:30:00+00:00,999.2,130
2021-05-09 14:45:00+00:00,999.26,130
2021-05-09 15:00:00+00:00,999.31,130
2021-05-09 15:15:00+00:00,999.18,130
2021-05-09 15:30:00+00:00,999.11,130
2021-05-09 15:45:00+00:00,999.11,130
2021-05-09 16:00:00+00:00,999.09,130
2021-05-09 16:15:00+00:00,998.96,130
2021-05-09 16:30:00+00:00,998.87,130
2021-05-09 16:45:00+00:00,998.82,130
2021-05-09 17:00:00+00:00,998.76,130
2021-05-09 17:15:00+00:00,998.68,130
2021-05-09 17:30:00+00:00,998.59,130
2021-05-09 17:45:00+00:00,998.52,130
2021-05-09 18:00:00+00:00,998.39,130
2021-05-09 18:15:00+00:00,998.38,130
2021-05-09 18:30:00+00:00,998.41,130
2021-05-09 18:45:00+00:00,998.6,130
2021-05-09 19:00:00+00:00,999.53,130
2021-05-09 19:15:00+00:00,999.75,130
2021-05-09 19:30:00+00:00,999.8,130
2021-05-09 19:45:00+00:00,1000.42,130
2021-05-09 20:00:00+00:00,999.83,130
2021-05-09 20:15:00+00:00,999.47,130
2021-05-09 20:30:00+00:00,999.41,130
2021-05-09 20:45:00+00:00,999.43,130
2021-05-09 21:00:00+00:00,999.69,130
2021-05-09 21:15:00+00:00,999.31,130
2021-05-09 21:30:00+00:00,999.17,130
2021-05-09 21:45:00+00:00,999.18,130
2021-05-09 22:00:00+00:00,999.34,130
2021-05-09 22:15:00+00:00,999.4,130
2021-05-09 22:30:00+00:00,999.32,130
2021-05-09 22:45:00+00:00,999.36,130
2021-05-09 23:00:00+00:00,999.03,130
2021-05-09 23:15:00+00:00,998.86,130
2021-05-09 23:30:00+00:00,998.8,130
2021-05-09 23:45:00+00:00,998.81,130
2021-05-10 00:00:00+00:00,998.73,130
2021-05-10 00:15:00+00:00,998.61,130
2021-05-10 00:30:00+00:00,998.39,130
2021-05-10 00:45:00+00:00,998.26,130
2021-05-10 01:00:00+00:00,997.9,130
2021-05-10 01:15:00+00:00,997.52,130
2021-05-10 01:30:00+00:00,997.31,130
2021-05-10 01:45:00+00:00,997.18,130
2021-05-10 02:00:00+00:00,997.05,130
2021-05-10 02:15:00+00:00,996.95,130
2021-05-10 02:30:00+00:00,996.85,130
2021-05-10 02:45:00+00:00,996.83,130
2021-05-10 03:00:00+00:00,996.73,130
2021-05-10 03:15:00+00:00,996.94,130
2021-05-10 03:30:00+00:00,997.24,130
2021-05-10 03:45:00+00:00,998.12,130
2021-05-10 04:00:00+00:00,998.4,130
2021-05-10 04:15:00+00:00,998.55,130
2021-05-10 04:30:00+00:00,998.78,130
2021-05-10 04:45:00+00:00,998.73,130
2021-05-10 05:00:00+00:00,999.52,130
2021-05-10 05:15:00+00:00,999.97,130
2021-05-10 05:30:00+00:00,1000.09,130
2021-05-10 05:45:00+00:00,1000.44,130
2021-05-10 06:00:00+00:00,1000.61,130
2021-05-10 06:15:00+00:00,1000.86,130
2021-05-10 06:30:00+00:00,1001.14,130
2021-05-10 06:45:00+00:00,1001.49,130
2021-05-10 07:00:00+00:00,1001.72,130
2021-05-10 07:15:00+00:00,1002.13,130
2021-05-10 07:30:00+00:00,1002.59,130
2021-05-10 07:45:00+00:00,1002.77,130
2021-05-10 08:00:00+00:00,1002.88,130
2021-05-10 08:15:00+00:00,1003.01,130
2021-05-10 08:30:00+00:00,1003.21,130
2021-05-10 08:45:00+00:00,1003.51,130
2021-05-10 09:00:00+00:00,1003.87,130
2021-05-10 09:15:00+00:00,1004.11,130
2021-05-10 09:30:00+00:00,1004.26,130
2021-05-10 09:45:00+00:00,1004.39,130
2021-05-10 10:00:00+00:00,1004.63,130
2021-05-10 10:15:00+00:00,1004.91,130
2021-05-10 10:30:00+00:00,1004.99,130
2021-05-10 10:45:00+00:00,1005.08,130
2021-05-10 11:00:00+00:00,1005.22,130
2021-05-10 11:15:00+00:00,1005.3,130
2021-05-10 11:30:00+00:00,1005.49,130
2021-05-10 11:45:00+00:00,1005.7,130
2021-05-10 12:00:00+00:00,1005.89,130
2021-05-10 12:15:00+00:00,1005.96,130
2021-05-10 12:30:00+00:00,1006.05,130
2021-05-10 12:45:00+00:00,1006.12,130
2021-05-10 13:00:00+00:00,1006.13,130
2021-05-10 13:15:00+00:00,1006.1,130
2021-05-10 13:30:00+00:00,1006.07,130
2021-05-10 13:45:00+00:00,1006.09,130
2021-05-10 14:00:00+00:00,1006.13,130
2021-05-10 14:15:00+00:00,1006.18,130
2021-05-10 14:30:00+00:00,1006.17,130
2021-05-10 14:45:00+00:00,1006.2,130
2021-05-10 15:00:00+00:00,1006.3,130
2021-05-10 15:15:00+00:00,1006.25,130
2021-05-10 15:30:00+00:00,1006.31,130
2021-05-10 15:45:00+00:00,1006.3,130
2021-05-10 16:00:00+00:00,1006.39,130
2021-05-10 16:15:00+00:00,1006.45,130
2021-05-10 16:30:00+00:00,1006.36,130
2021-05-10 16:45:00+00:00,1006.49,130
2021-05-10 17:00:00+00:00,1006.63,130
2021-05-10 17:15:00+00:00,1006.73,130
2021-05-10 17:30:00+00:00,1006.79,130
2021-05-10 17:45:00+00:00,1006.95,130
2021-05-10 18:00:00+00:00,1006.97,130
2021-05-10 18:15:00+00:00,1006.98,130
2021-05-10 18:30:00+00:00,1006.93,130
2021-05-10 18:45:00+00:00,1006.87,130
2021-05-10 19:00:00+00:00,1006.9,130
2021-05-10 19:15:00+00:00,1007.06,130
2021-05-10 19:30:00+00:00,1007.08,130
2021-05-10 19:45:00+00:00,1007.23,130
2021-05-10 20:00:00+00:00,1007.51,130
2021-05-10 20:15:00+00:00,1007.74,130
2021-05-10 20:30:00+00:00,1007.79,130
2021-05-10 20:45:00+00:00,1007.76,130
2021-05-10 21:00:00+00:00,1007.98,130
2021-05-10 21:15:00+00:00,1008.12,130
2021-05-10 21:30:00+00:00,1008.12,130
2021-05-10 21:45:00+00:00,1008.19,130
2021-05-10 22:00:00+00:00,1008.22,130
2021-05-10 22:15:00+00:00,1008.25,130
2021-05-10 22:30:00+00:00,1008.09,130
2021-05-10 22:45:00+00:00,1008.14,130
2021-05-10 23:00:00+00:00,1008.19,130
2021-05-10 23:15:00+00:00,1008.21,130
2021-05-10 23:30:00+00:00,1008.25,130
2021-05-10 23:45:00+00:00,1008.25,130
2021-05-11 00:00:00+00:00,1008.21,130
2021-05-11 00:15:00+00:00,1008.13,130
2021-05-11 00:30:00+00:00,1008.17,130
2021-05-11 00:45:00+00:00,1008.05,130
2021-05-11 01:00:00+00:00,1008.02,130
2021-05-11 01:15:00+00:00,1008.08,130
2021-05-11 01:30:00+00:00,1008.02,130
2021-05-11 01:45:00+00:00,1007.99,130
2021-05-11 02:00:00+00:00,1007.94,130
2021-05-11 02:15:00+00:00,1007.87,130
2021-05-11 02:30:00+00:00,1007.82,130
2021-05-11 02:45:00+00:00,1007.85,130
2021-05-11 03:00:00+00:00,1007.87,130
2021-05-11 03:15:00+00:00,1007.93,130
2021-05-11 03:30:00+00:00,1008.04,130
2021-05-11 03:45:00+00:00,1007.92,130
2021-05-11 04:00:00+00:00,1007.87,130
2021-05-11 04:15:00+00:00,1007.89,130
2021-05-11 04:30:00+00:00,1008.04,130
2021-05-11 04:45:00+00:00,1008.03,130
2021-05-11 05:00:00+00:00,1008.01,130
2021-05-11 05:15:00+00:00,1008.03,130
2021-05-11 05:30:00+00:00,1007.95,130
2021-05-11 05:45:00+00:00,1007.93,130
2021-05-11 06:00:00+00:00,1007.96,130
2021-05-11 06:15:00+00:00,1008.03,130
2021-05-11 06:30:00+00:00,1008.12,130
2021-05-11 06:45:00+00:00,1008.1,130
2021-05-11 07:00:00+00:00,1008.03,130
2021-05-11 07:15:00+00:00,1007.99,130
2021-05-11 07:30:00+00:00,1008.14,130
2021-05-11 07:45:00+00:00,1008.19,130
2021-05-11 08:00:00+00:00,1008.23,130
2021-05-11 08:15:00+00:00,1008.2,130
2021-05-11 08:30:00+00:00,1008.17,130
2021-05-11 08:45:00+00:00,1008.11,130
2021-05-11 09:00:00+00:00,1008.13,130
2021-05-11 09:15:00+00:00,1008.12,130
2021-05-11 09:30:00+00:00,1008.06,130
2021-05-11 09:45:00+00:00,1008.24,130
2021-05-11 10:00:00+00:00,1008.31,130
2021-05-11 10:15:00+00:00,1008.25,130
2021-05-11 10:30:00+00:00,1008.16,130
2021-05-11 10:45:00+00:00,1007.94,130
2021-05-11 11:00:00+00:00,1007.73,130
2021-05-11 11:15:00+00:00,1007.55,130
2021-05-11 11:30:00+00:00,1007.49,130
2021-05-11 11:45:00+00:00,1007.51,130
2021-05-11 12:00:00+00:00,1007.53,130
2021-05-11 12:15:00+00:00,1007.55,130
2021-05-11 12:30:00+00:00,1007.53,130
2021-05-11 12:45:00+00:00,1007.68,130
2021-05-11 13:00:00+00:00,1007.84,130
2021-05-11 13:15:00+00:00,1007.97,130
2021-05-11 13:30:00+00:00,1008.1,130
2021-05-11 13:45:00+00:00,1008.53,130
2021-05-11 14:00:00+00:00,1008.77,130
2021-05-11 14:15:00+00:00,1008.65,130
2021-05-11 14:30:00+00:00,1008.76,130
2021-05-11 14:45:00+00:00,1008.71,130
2021-05-11 15:00:00+00:00,1008.66,130
2021-05-11 15:15:00+00:00,1008.56,130
2021-05-11 15:30:00+00:00,1008.47,130
2021-05-11 15:45:00+00:00,1008.76,130
2021-05-11 16:00:00+00:00,1008.93,130
2021-05-11 16:15:00+00:00,1008.92,130
2021-05-11 16:30:00+00:00,1008.81,130
2021-05-11 16:45:00+00:00,1008.83,130
2021-05-11 17:00:00+00:00,1008.93,130
2021-05-11 17:15:00+00:00,1008.98,130
2021-05-11 17:30:00+00:00,1009.21,130
2021-05-11 17:45:00+00:00,1009.47,130
2021-05-11 18:00:00+00:00,1009.77,130
2021-05-11 18:15:00+00:00,1010.0,130
2021-05-11 18:30:00+00:00,1010.1,130
2021-05-11 18:45:00+00:00,1010.33,130
2021-05-11 19:00:00+00:00,1010.52,130
2021-05-11 19:15:00+00:00,1010.63,130
2021-05-11 19:30:00+00:00,1010.63,130
2021-05-11 19:45:00+00:00,1010.64,130
2021-05-11 20:00:00+00:00,1010.78,130
2021-05-11 20:15:00+00:00,1010.92,130
2021-05-11 20:30:00+00:00,1011.07,130
2021-05-11 20:45:00+00:00,1011.03,130
2021-05-11 21:00:00+00:00,1010.95,130
2021-05-11 21:15:00+00:00,1010.81,130
2021-05-11 21:30:00+00:00,1010.91,130
2021-05-11 21:45:00+00:00,1010.87,130
2021-05-11 22:00:00+00:00,1010.97,130
2021-05-11 22:15:00+00:00,1011.04,130
2021-05-11 22:30:00+00:00,1011.14,130
2021-05-11 22:45:00+00:00,1011.13,130
2021-05-11 23:00:00+00:00,1011.09,130
2021-05-11 23:15:00+00:00,1011.04,130
2021-05-11 23:30:00+00:00,1010.94,130
2021-05-11 23:45:00+00:00,1010.96,130
2021-05-12 00:00:00+00:00,1011.06,130
2021-05-12 00:15:00+00:00,1011.11,130
2021-05-12 00:30:00+00:00,1011.03,130
2021-05-12 00:45:00+00:00,1011.11,130
2021-05-12 01:00:00+00:00,1011.13,130
2021-05-12 01:15:00+00:00,1011.21,130
2021-05-12 01:30:00+00:00,1011.28,130
2021-05-12 01:45:00+00:00,1011.33,130
2021-05-12 02:00:00+00:00,1011.22,130
2021-05-12 02:15:00+00:00,1011.16,130
2021-05-12 02:30:00+00:00,1011.09,130
2021-05-12 02:45:00+00:00,1011.06,130
2021-05-12 03:00:00+00:00,1011.07,130
2021-05-12 03:15:00+00:00,1011.18,130
2021-05-12 03:30:00+00:00,1011.15,130
2021-05-12 03:45:00+00:00,1011.3,130
2021-05-12 04:00:00+00:00,1011.44,130
2021-05-12 04:15:00+00:00,1011.58,130
2021-05-12 04:30:00+00:00,1011.69,130
2021-05-12 04:45:00+00:00,1011.76,130
2021-05-12 05:00:00+00:00,1011.73,130
2021-05-12 05:15:00+00:00,1011.81,130
2021-05-12 05:30:00+00:00,1011.94,130
2021-05-12 05:45:00+00:00,1011.99,130
2021-05-12 06:00:00+00:00,1012.0,130
2021-05-12 06:15:00+00:00,1011.99,130
2021-05-12 06:30:00+00:00,1012.0,130
2021-05-12 06:45:00+00:00,1012.07,130
2021-05-12 07:00:00+00:00,1012.18,130
2021-05-12 07:15:00+00:00,1012.15,130
2021-05-12 07:30:00+00:00,1012.08,130
2021-05-12 07:45:00+00:00,1012.13,130
2021-05-12 08:00:00+00:00,1012.15,130
2021-05-12 08:15:00+00:00,1012.12,130
2021-05-12 08:30:00+00:00,1012.16,130
2021-05-12 08:45:00+00:00,1012.17,130
2021-05-12 09:00:00+00:00,1012.05,130
2021-05-12 09:15:00+00:00,1011.93,130
2021-05-12 09:30:00+00:00,1011.86,130
2021-05-12 09:45:00+00:00,1011.8,130
2021-05-12 10:00:00+00:00,1011.71,130
2021-05-12 10:15:00+00:00,1011.65,130
2021-05-12 10:30:00+00:00,1011.59,130
2021-05-12 10:45:00+00:00,1011.46,130
2021-05-12 11:00:00+00:00,1011.3,130
2021-05-12 11:15:00+00:00,1011.14,130
2021-05-12 11:30:00+00:00,1010.96,130
2021-05-12 11:45:00+00:00,1010.8,130
2021-05-12 12:00:00+00:00,1010.64,130
2021-05-12 12:15:00+00:00,1010.66,130
2021-05-12 12:30:00+00:00,1010.69,130
2021-05-12 12:45:00+00:00,1010.76,130
2021-05-12 13:00:00+00:00,1010.87,130
2021-05-12 13:15:00+00:00,1010.74,130
2021-05-12 13:30:00+00:00,1010.8,130
2021-05-12 13:45:00+00:00,1010.68,130
2021-05-12 14:00:00+00:00,1010.56,130
2021-05-12 14:15:00+00:00,1010.54,130
2021-05-12 14:30:00+00:00,1010.55,130
2021-05-12 14:45:00+00:00,1010.44,130
2021-05-12 15:00:00+00:00,1010.36,130
2021-05-12 15:15:00+00:00,1010.56,130
2021-05-12 15:30:00+00:00,1010.64,130
2021-05-12 15:45:00+00:00,1010.48,130
2021-05-12 16:00:00+00:00,1010.27,130
2021-05-12 16:15:00+00:00,1010.13,130
2021-05-12 16:30:00+00:00,1010.1,130
2021-05-12 16:45:00+00:00,1010.06,130
2021-05-12 17:00:00+00:00,1010.09,130
2021-05-12 17:15:00+00:00,1010.08,130
2021-05-12 17:30:00+00:00,1010.05,130
2021-05-12 17:45:00+00:00,1010.1,130
2021-05-12 18:00:00+00:00,1010.15,130
2021-05-12 18:15:00+00:00,1010.22,130
2021-05-12 18:30:00+00:00,1010.3,130
2021-05-12 18:45:00+00:00,1010.32,130
2021-05-12 19:00:00+00:00,1010.38,130
2021-05-12 19:15:00+00:00,1010.33,130
2021-05-12 19:30:00+00:00,1010.3,130
2021-05-12 19:45:00+00:00,1010.36,130
2021-05-12 20:00:00+00:00,1010.37,130
2021-05-12 20:15:00+00:00,1010.34,130
2021-05-12 20:30:00+00:00,1010.38,130
2021-05-12 20:45:00+00:00,1010.35,130
2021-05-12 21:00:00+00:00,1010.36,130
2021-05-12 21:15:00+00:00,1010.26,130
2021-05-12 21:30:00+00:00,1010.12,130
2021-05-12 21:45:00+00:00,1009.96,130
2021-05-12 22:00:00+00:00,1009.84,130
2021-05-12 22:15:00+00:00,1009.7,130
2021-05-12 22:30:00+00:00,1009.72,130
2021-05-12 22:45:00+00:00,1009.82,130
2021-05-12 23:00:00+00:00,1009.81,130
2021-05-12 23:15:00+00:00,1009.72,130
2021-05-12 23:30:00+00:00,1009.68,130
2021-05-12 23:45:00+00:00,1009.57,130
2021-05-13 00:00:00+00:00,1009.48,130
2021-05-13 00:15:00+00:00,1009.42,130
2021-05-13 00:30:00+00:00,1009.43,130
2021-05-13 00:45:00+00:00,1009.35,130
2021-05-13 01:00:00+00:00,1009.17,130
2021-05-13 01:15:00+00:00,1009.03,130
2021-05-13 01:30:00+00:00,1008.92,130
2021-05-13 01:45:00+00:00,1008.76,130
2021-05-13 02:00:00+00:00,1008.57,130
2021-05-13 02:15:00+00:00,1008.47,130
2021-05-13 02:30:00+00:00,1008.39,130
2021-05-13 02:45:00+00:00,1008.37,130
2021-05-13 03:00:00+00:00,1008.36,130
2021-05-13 03:15:00+00:00,1008.23,130
2021-05-13 03:30:00+00:00,1008.03,130
2021-05-13 03:45:00+00:00,1007.92,130
2021-05-13 04:00:00+00:00,1007.8,130
2021-05-13 04:15:00+00:00,1007.77,130
2021-05-13 04:30:00+00:00,1007.71,130
2021-05-13 04:45:00+00:00,1007.64,130
2021-05-13 05:00:00+00:00,1007.5,130
2021-05-13 05:15:00+00:00,1007.57,130
2021-05-13 05:30:00+00:00,1007.59,130
2021-05-13 05:45:00+00:00,1007.5,130
2021-05-13 06:00:00+00:00,1007.39,130
2021-05-13 06:15:00+00:00,1007.29,130
2021-05-13 06:30:00+00:00,1007.23,130
2021-05-13 06:45:00+00:00,1007.21,130
2021-05-13 07:00:00+00:00,1007.23,130
2021-05-13 07:15:00+00:00,1007.16,130
2021-05-13 07:30:00+00:00,1007.17,130
2021-05-13 07:45:00+00:00,1007.23,130
2021-05-13 08:00:00+00:00,1007.09,130
2021-05-13 08:15:00+00:00,1007.03,130
2021-05-13 08:30:00+00:00,1007.01,130
2021-05-13 08:45:00+00:00,1006.98,130
2021-05-13 09:00:00+00:00,1006.9,130
2021-05-13 09:15:00+00:00,1006.85,130
2021-05-13 09:30:00+00:00,1006.82,130
2021-05-13 09:45:00+00:00,1006.74,130
2021-05-13 10:00:00+00:00,1006.67,130
2021-05-13 10:15:00+00:00,1006.61,130
2021-05-13 10:30:00+00:00,1006.56,130
2021-05-13 10:45:00+00:00,1006.47,130
2021-05-13 11:00:00+00:00,1006.46,130
2021-05-13 11:15:00+00:00,1006.5,130
2021-05-13 11:30:00+00:00,1006.43,130
2021-05-13 11:45:00+00:00,1006.29,130
2021-05-13 12:00:00+00:00,1006.17,130
2021-05-13 12:15:00+00:00,1006.03,130
2021-05-13 12:30:00+00:00,1006.02,130
2021-05-13 12:45:00+00:00,1006.01,130
2021-05-13 13:00:00+00:00,1006.0,130
2021-05-13 13:15:00+00:00,1005.96,130
2021-05-13 13:30:00+00:00,1006.63,130
2021-05-13 13:45:00+00:00,1006.73,130
2021-05-13 14:00:00+00:00,1006.87,130
2021-05-13 14:15:00+00:00,1006.83,130
2021-05-13 14:30:00+00:00,1006.94,130
2021-05-13 14:45:00+00:00,1007.02,130
2021-05-13 15:00:00+00:00,1007.18,130
2021-05-13 15:15:00+00:00,1007.21,130
2021-05-13 15:30:00+00:00,1007.08,130
2021-05-13 15:45:00+00:00,1007.07,130
2021-05-13 16:00:00+00:00,1007.09,130
2021-05-13 16:15:00+00:00,1007.13,130
2021-05-13 16:30:00+00:00,1007.15,130
2021-05-13 16:45:00+00:00,1007.07,130
2021-05-13 17:00:00+00:00,1007.06,130
2021-05-13 17:15:00+00:00,1007.0,130
2021-05-13 17:30:00+00:00,1006.98,130
2021-05-13 17:45:00+00:00,1007.01,130
2021-05-13 18:00:00+00:00,1007.05,130
2021-05-13 18:15:00+00:00,1007.08,130
2021-05-13 18:30:00+00:00,1007.17,130
2021-05-13 18:45:00+00:00,1007.23,130
2021-05-13 19:00:00+00:00,1007.26,130
2021-05-13 19:15:00+00:00,1007.3,130
2021-05-13 19:30:00+00:00,1007.41,130
2021-05-13 19:45:00+00:00,1007.62,130
2021-05-13 20:00:00+00:00,1007.7,130
2021-05-13 20:15:00+00:00,1007.71,130
2021-05-13 20:30:00+00:00,1007.72,130
2021-05-13 20:45:00+00:00,1007.68,130
2021-05-13 21:00:00+00:00,1007.72,130
2021-05-13 21:15:00+00:00,1007.74,130
2021-05-13 21:30:00+00:00,1007.74,130
2021-05-13 21:45:00+00:00,1007.73,130
2021-05-13 22:00:00+00:00,1007.72,130
2021-05-13 22:15:00+00:00,1007.63,130
2021-05-13 22:30:00+00:00,1007.52,130
2021-05-13 22:45:00+00:00,1007.52,130
2021-05-13 23:00:00+00:00,1007.54,130
2021-05-13 23:15:00+00:00,1007.48,130
2021-05-13 23:30:00+00:00,1007.47,130
2021-05-13 23:45:00+00:00,1007.48,130
2021-05-14 00:00:00+00:00,1007.46,130
2021-05-14 00:15:00+00:00,1007.39,130
2021-05-14 00:30:00+00:00,1007.34,130
2021-05-14 00:45:00+00:00,1007.26,130
2021-05-14 01:00:00+00:00,1007.2,130
2021-05-14 01:15:00+00:00,1007.07,130
2021-05-14 01:30:00+00:00,1007.03,130
2021-05-14 01:45:00+00:00,1006.91,130
2021-05-14 02:00:00+00:00,1006.91,130
2021-05-14 02:15:00+00:00,1006.89,130
2021-05-14 02:30:00+00:00,1006.87,130
2021-05-14 02:45:00+00:00,1006.81,130
2021-05-14 03:00:00+00:00,1006.74,130
2021-05-14 03:15:00+00:00,1006.75,130
2021-05-14 03:30:00+00:00,1006.76,130
2021-05-14 03:45:00+00:00,1006.83,130
2021-05-14 04:00:00+00:00,1006.83,130
2021-05-14 04:15:00+00:00,1006.78,130
2021-05-14 04:30:00+00:00,1006.75,130
2021-05-14 04:45:00+00:00,1006.78,130
2021-05-14 05:00:00+00:00,1006.78,130
2021-05-14 05:15:00+00:00,1006.81,130
2021-05-14 05:30:00+00:00,1006.92,130
2021-05-14 05:45:00+00:00,1006.98,130
2021-05-14 06:00:00+00:00,1007.12,130
2021-05-14 06:15:00+00:00,1007.29,130
2021-05-14 06:30:00+00:00,1007.32,130
2021-05-14 06:45:00+00:00,1007.41,130
2021-05-14 07:00:00+00:00,1007.46,130
2021-05-14 07:15:00+00:00,1007.56,130
2021-05-14 07:30:00+00:00,1007.67,130
2021-05-14 07:45:00+00:00,1007.76,130
2021-05-14 08:00:00+00:00,1007.85,130
2021-05-14 08:15:00+00:00,1007.94,130
2021-05-14 08:30:00+00:00,1007.96,130
2021-05-14 08:45:00+00:00,1008.03,130
2021-05-14 09:00:00+00:00,1008.09,130
2021-05-14 09:15:00+00:00,1008.08,130
2021-05-14 09:30:00+00:00,1008.12,130
2021-05-14 09:45:00+00:00,1008.07,130
2021-05-14 10:00:00+00:00,1008.05,130
2021-05-14 10:15:00+00:00,1007.98,130
2021-05-14 10:30:00+00:00,1007.8,130
2021-05-14 10:45:00+00:00,1007.7,130
2021-05-14 11:00:00+00:00,1007.68,130
2021-05-14 11:15:00+00:00,1007.74,130
2021-05-14 11:30:00+00:00,1007.77,130
2021-05-14 11:45:00+00:00,1007.86,130
2021-05-14 12:00:00+00:00,1007.86,130
2021-05-14 12:15:00+00:00,1007.85,130
2021-05-14 12:30:00+00:00,1007.88,130
2021-05-14 12:45:00+00:00,1007.88,130
2021-05-14 13:00:00+00:00,1007.97,130
2021-05-14 13:15:00+00:00,1008.16,130
2021-05-14 13:30:00+00:00,1008.46,130
2021-05-14 13:45:00+00:00,1008.34,130
2021-05-14 14:00:00+00:00,1008.1,130
2021-05-14 14:15:00+00:00,1008.02,130
2021-05-14 14:30:00+00:00,1007.99,130
2021-05-14 14:45:00+00:00,1007.98,130
2021-05-14 15:00:00+00:00,1007.84,130
2021-05-14 15:15:00+00:00,1007.73,130
2021-05-14 15:30:00+00:00,1007.73,130
2021-05-14 15:45:00+00:00,1007.56,130
2021-05-14 16:00:00+00:00,1007.66,130
2021-05-14 16:15:00+00:00,1007.77,130
